route_id,route_short_name,route_long_name,route_desc,representative_trip_id,length_km,geometry_source,stop_count,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source,daily_vehicle_km_proxy,corridor_population_proxy,equity_overlap_pct,endpoint_distance_km,geometry_detour_ratio,duplicate_stop_fraction,max_consecutive_stop_gap_km,geometry_valid,self_intersection_flag,geometry_reliability_score,geometry_reliability_grade,geometry_reliability_reasons,geometry_validation_required,geometry_claim_status,hub_connectivity_count,validation_status,active_status,validation_date,validator,source_type,source_reference,notes,observed_headway_min,observed_service_window_hrs,geometry_verified,operator_name_if_verified,evidence_quality,normalized_corridor_id,stops_per_km,mean_stop_spacing_m,geometry_source_is_shape,historic_daily_vehicle_km_proxy,service_input_claim_status,feature_source_ids
LTFRB_PUJ1222,,"Crame - Q-Mart via P. Tuazon, E. Garcia","Road 6, San Juan, Manila - Ermin Garcia Ave, Quezon City, Manila",724946,4.856,stop_sequence_approx,20,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4953.12,205658.7,78.553,2.554,1.901,0.0,0.377,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,crame__mart__q,4.118616144975288,255.57894736842104,0,4953.12,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1223,,"Crame - Q-Mart via P. Tuazon, E. Garcia","Ermin Garcia Ave, Quezon City, Manila - Road 6, San Juan, Manila",724667,4.668,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4761.360000000001,213650.0,79.355,2.554,1.828,0.0,0.504,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,crame__mart__q,3.6418166238217653,291.75,0,4761.360000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1224,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.","Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila - Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",725219,10.32,stop_sequence_approx,33,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10526.4,642055.9,95.089,8.607,1.199,0.0303,0.717,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__divisoria,3.197674418604651,322.5,0,10526.4,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1225,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.","Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila",726368,9.258,stop_sequence_approx,29,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9443.16,587353.0,94.632,8.607,1.076,0.0,0.541,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__divisoria,3.132426009937352,330.64285714285717,0,9443.16,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1226,,Cubao - Pier South via Espana,"25th St / Antonio C. Delgado Intersection, Manila - Columbia / Yale Intersection, Quezon City, Manila",725938,11.693,stop_sequence_approx,41,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,11926.86,653773.1,90.341,9.978,1.172,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__pier-south,3.506371333276319,292.325,0,11926.86,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1227,,Cubao - Pier South via Espana,"Columbia / Yale Intersection, Quezon City, Manila - 25th St / Antonio C. Delgado Intersection, Manila",725547,11.943,stop_sequence_approx,42,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12181.86,670081.5,91.777,9.978,1.197,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__pier-south,3.5167043456417986,291.2926829268293,0,12181.86,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1228,,Cubao - Proj. 4 via P. Tuazon,"P. Tuazon Blvd / 21st Ave Intersection, Quezon City, Manila - J.P. Rizal Street / C. Aguinaldo Intersection, Quezon City, Manila",725354,2.68,stop_sequence_approx,13,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2733.6000000000004,121286.6,86.815,0.911,2.942,0.0,0.266,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__proj-4,4.850746268656716,223.33333333333334,0,2733.6000000000004,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1229,,Cubao - Proj. 4 via P. Tuazon,"J.P. Rizal Street / C. Aguinaldo Intersection, Quezon City, Manila - P. Tuazon Blvd / 21st Ave Intersection, Quezon City, Manila",725648,2.68,stop_sequence_approx,13,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2733.6000000000004,121286.6,86.815,0.911,2.942,0.0,0.266,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__proj-4,4.850746268656716,223.33333333333334,0,2733.6000000000004,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1230,,"Cubao - Remedios via Quiapo, L. Guinto","Taft Ave, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",725735,12.61,stop_sequence_approx,45,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,12862.2,761141.7,91.865,8.99,1.403,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__remedios,3.568596352101507,286.59090909090907,0,12862.2,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1232,,Cubao - Recto via Espana,"España Blvd / Nicanor Reyes St Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila",725471,9.151,stop_sequence_approx,32,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,9334.02,559749.7,94.663,6.905,1.325,0.0625,0.448,True,True,48.0,D,ordered-stop planning approximation | self-intersection detected,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__recto,3.496885586274724,295.19354838709677,0,9334.02,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1233,,Cubao - Recto via Espana,"Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - España Blvd / Nicanor Reyes St Intersection, Manila",725907,7.717,stop_sequence_approx,27,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,7871.339999999999,480537.5,93.783,6.905,1.118,0.0,0.432,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__recto,3.4987689516651552,296.8076923076923,0,7871.339999999999,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1234,,Cubao - Lagro via Kalayaan,"13th Ave / P. Tuazon Blvd, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",725112,18.15,stop_sequence_approx,71,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,18513.0,722424.8,79.65,12.913,1.406,0.0,0.48,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__lagro,3.9118457300275487,259.2857142857143,0,18513.0,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1235,,Cubao - Lagro via Kalayaan,"Quirino Highway / St James Intersection, Calcoocan City - 13th Ave / P. Tuazon Blvd, Quezon City, Manila",725764,19.291,stop_sequence_approx,74,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,19676.82,722424.8,79.65,12.913,1.494,0.0,0.524,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao__lagro,3.8359856928101186,264.26027397260276,0,19676.82,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1236,,Cubao (Arayat) - V. Luna via Ybardolaza,"P. A. Bernardo, Quezon City, Manila - V. Luna Hospital, V. Luna Ave, Quezon City, Manila",725642,5.266,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5371.32,209769.4,78.882,1.984,2.655,0.0,0.405,True,False,49.0,D,ordered-stop planning approximation | high detour ratio,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-arayat__v-luna,3.6080516521078616,292.55555555555554,0,5371.32,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1237,,Cubao (Arayat) - V. Luna via Ybardolaza,"V. Luna Hospital, V. Luna Ave, Quezon City, Manila - P. A. Bernardo, Quezon City, Manila",725506,4.789,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4884.78,178420.7,81.29,1.984,2.414,0.0,0.423,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,cubao-arayat__v-luna,3.5498016287325123,299.3125,0,4884.78,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1238,,Dagat - Dagatan - del Pan via Rotonda,"Sto. Nino Church, Nicolas Zamora, Manila - ADC Batching Point, North Bay Boulevard, City of Navotas",724696,5.203,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5307.06,540718.6,99.659,4.467,1.165,0.0,0.604,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dagat__dagatan__del-pan,3.6517393811262733,289.05555555555554,0,5307.06,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1239,,Dagat - Dagatan - del Pan via Rotonda,"ADC Batching Point, North Bay Boulevard, City of Navotas - Sto. Nino Church, Nicolas Zamora, Manila",725193,5.118,stop_sequence_approx,18,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5220.360000000001,540718.6,99.659,4.467,1.146,0.0,0.604,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,1,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dagat__dagatan__del-pan,3.516998827667057,301.05882352941177,0,5220.360000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,"Block-B Internal Rd, Lungsod ng Dasmariñas, Manila - F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",726097,29.611,stop_sequence_approx,93,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,30203.22,1100401.3,72.644,23.721,1.248,0.0,0.686,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran__dasmarinas-resettlement-area,3.1407247306744113,321.85869565217394,0,30203.22,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1241,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila - Block-B Internal Rd, Lungsod ng Dasmariñas, Manila",725906,30.747,stop_sequence_approx,100,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,31361.94,1090423.0,73.309,23.721,1.296,0.0,0.622,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,baclaran__dasmarinas-resettlement-area,3.2523498227469347,310.57575757575756,0,31361.94,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1243,,Dapitan - I. Delos Reyes/P. Campa via Laon Laan,"Community Centre, San Isidro Labrador, Quezon City - España Blvd / Nicanor Reyes St Intersection, Manila",724745,2.561,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2612.22,246924.8,95.131,2.223,1.152,0.0,0.411,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dapitan__i-delos-reyes-p-campa,4.68566966028895,232.8181818181818,0,2612.22,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1244,,Dapitan - Libertad via Mabini,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - Community Centre, San Isidro Labrador, Quezon City",726194,9.826,stop_sequence_approx,35,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10022.52,414944.9,85.317,8.47,1.16,0.0,0.482,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dapitan__libertad,3.561978424587828,289.0,0,10022.52,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1245,,Dapitan - Libertad via Mabini,"Community Centre, San Isidro Labrador, Quezon City - Antonio Arnaiz Ave / F.B. Harrison St Intersection",725828,10.537,stop_sequence_approx,37,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10747.740000000002,414944.9,85.317,8.47,1.244,0.0,0.434,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dapitan__libertad,3.5114358925690423,292.69444444444446,0,10747.740000000002,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1246,,Dapitan - Pasay RTDA. Via L. Guinto,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Community Centre, San Isidro Labrador, Quezon City",725278,10.952,stop_sequence_approx,38,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,11171.04,648383.9,90.255,9.483,1.155,0.0,0.583,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dapitan__pasay-rtda,3.4696859021183344,296.0,0,11171.04,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1247,,Dapitan - Pasay RTDA. Via L. Guinto,"Community Centre, San Isidro Labrador, Quezon City - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",724698,12.901,stop_sequence_approx,44,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,13159.02,655450.8,89.282,9.483,1.36,0.0,0.81,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dapitan__pasay-rtda,3.410588326486319,300.0232558139535,0,13159.02,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1248,,H. Dela Costa II - SM Fairview via Quirino Highway,"Quirino Highway, Quezon City - Dela Costa Avenue, Calcoocan City",725891,3.541,stop_sequence_approx,15,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3611.82,317682.4,91.988,1.627,2.176,0.0,0.431,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,h-dela-costa-ii__sm-fairview,4.236091499576391,252.92857142857142,0,3611.82,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1249,,H. Dela Costa II - SM Fairview via Quirino Highway,"Dela Costa Avenue, Calcoocan City - Quirino Highway, Quezon City",726190,6.174,stop_sequence_approx,25,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6297.4800000000005,382361.4,87.696,1.627,3.794,0.04,0.431,True,True,41.0,D,ordered-stop planning approximation | high detour ratio | self-intersection detected,True,DERIVED,2,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,h-dela-costa-ii__sm-fairview,4.049238743116294,257.25,0,6297.4800000000005,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1250,,Del Monte - Quezon Ave. via Banaue,"Banawe Avenue / P. Florentino Intersection, Quezon City - Banawe Avenue, Quezon City",725686,1.682,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1715.64,134618.2,80.466,1.587,1.06,0.0,0.207,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,del-monte__quezon-ave,6.539833531510107,168.2,0,1715.64,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1251,,Del Monte - Quezon Ave. via Banaue,"Banawe Avenue, Quezon City - Banawe Avenue / P. Florentino Intersection, Quezon City",725209,1.682,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1715.64,134618.2,80.466,1.587,1.06,0.0,0.207,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,del-monte__quezon-ave,6.539833531510107,168.2,0,1715.64,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1252,,Del Pan Guadalupe (Ibabaw),"Epifanio de los Santos Avenue, Makati City, Manila - Tejeron, Makati City, Manila",725232,4.259,stop_sequence_approx,15,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4344.18,248993.8,87.14,3.769,1.13,0.0,0.448,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,del-pan-guadalupe-ibabaw,3.521953510213665,304.2142857142857,0,4344.18,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1253,,Del Pan Guadalupe (Ibabaw),"Tejeron, Makati City, Manila - Epifanio de los Santos Avenue, Makati City, Manila",724616,4.61,stop_sequence_approx,18,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,4702.200000000001,254025.5,85.414,3.769,1.223,0.0,0.495,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,del-pan-guadalupe-ibabaw,3.9045553145336225,271.1764705882353,0,4702.200000000001,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1254,,Dian - Libertad,"A. Arnaiz Ave / Hidalgo, Lungsod ng Pasay, Manila - Dian / Pablo Ocampo Sr. Intersection, Manila",726036,2.408,stop_sequence_approx,7,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2456.16,240001.1,100.0,1.833,1.314,0.0,0.513,True,False,44.0,D,ordered-stop planning approximation | few representative stops,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dian__libertad,2.906976744186047,401.3333333333333,0,2456.16,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
LTFRB_PUJ1255,,Dian - Libertad,"Dian / Pablo Ocampo Sr. Intersection, Manila - A. Arnaiz Ave / Hidalgo, Lungsod ng Pasay, Manila",725739,3.658,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3731.16,285929.4,100.0,1.833,1.996,0.0,0.513,True,False,56.0,C,ordered-stop planning approximation,True,DERIVED,0,historic_only,uncertain,,,historic_gtfs_baseline,sakay_gtfs_master_historic,No current route validation supplied.,,,False,,historic_only,dian__libertad,3.280481137233461,332.54545454545456,0,3731.16,DERIVED,sakay_gtfs_master_historic|worldpop_phl_2020_1km
